#{"t_start": 1769448946.986451, "env_id": "CustomHopper-source-v0"}
r,l,t
1194.229955,402,717.0208
345.993401,142,718.575547
593.115507,205,720.835112
288.516093,124,722.213678
443.505841,179,724.181223
600.762391,211,726.509726
1128.460515,335,730.191632
356.236855,146,731.810882
406.385555,156,733.537617
349.356784,138,735.060888
304.080489,130,736.494543
349.147993,144,738.073698
398.678658,152,739.757958
516.190546,184,741.783505
504.281686,178,743.739176
370.62949,147,745.360028
340.754771,139,746.887649
412.001121,155,748.594759
398.06788,154,750.289915
537.739618,186,752.351738
308.769712,128,753.766715
367.406606,143,755.344248
318.535247,122,756.692342
1253.774458,500,762.196197
369.425858,143,763.768489
939.364059,301,767.086437
853.000267,269,770.076578
1551.849954,497,775.584814
1185.714566,396,779.944793
353.783281,141,781.538644
480.083479,174,783.474314
413.573801,151,785.134788
411.645262,142,786.705938
349.613604,140,788.248552
517.895233,178,790.204426
443.370507,165,792.065283
1018.929557,299,795.370603
374.690634,148,796.996467
849.877237,254,799.797681
338.491491,132,801.249038
1144.81496,368,805.298222
447.361689,160,807.098806
362.095154,144,808.688656
921.320009,312,812.137503
1274.97598,500,817.647227
337.018981,141,819.198926
1178.650554,371,823.278454
1290.742874,500,828.834647
425.554615,157,830.558759
745.276839,240,833.223527
1306.604385,500,838.735206
319.418194,136,840.229098
812.347095,244,842.934567
977.398546,312,846.360225
980.825847,290,849.553984
362.399781,148,851.207406
296.851802,134,852.68511
1150.022391,500,858.260449
1434.058813,500,863.825379
494.72895,171,865.711562
279.819765,124,867.082884
322.194953,139,868.61593
1430.460118,396,873.005467
1258.008279,427,877.719641
358.6785,149,879.365204
772.309039,258,882.207723
254.176483,112,883.512289
724.562518,255,886.619145
335.852508,140,888.32176
333.920814,136,889.910567
328.598866,139,891.549467
862.90031,269,894.714352
1153.0823,337,898.652526
1512.631554,500,904.511951
478.707482,170,906.54863
655.071093,232,909.269521
313.004963,123,910.703508
292.920726,122,912.172534
1361.104356,500,918.038466
301.835331,130,919.558768
756.849496,239,922.378637
1445.092998,467,927.921618
1361.303582,500,933.803915
345.834194,135,935.384837
1405.070163,500,941.293247
1481.861193,500,947.195607
394.976987,137,948.81473
353.634618,137,950.455804
756.06976,240,953.266914
379.798592,144,954.952451
1291.382947,398,959.63741
457.352494,167,961.596824
367.682714,142,963.285079
1075.661337,370,967.671657
1488.010581,500,973.537165
294.922204,120,974.95943
1688.594664,471,980.53766
227.973345,113,981.867361
1302.478535,500,987.722529
385.48772,144,989.416725
1122.621343,346,993.516732
1399.888867,500,999.373729
1478.750477,500,1005.227867
1425.146239,500,1011.152628
1400.066421,500,1017.017093
663.199243,227,1019.6926
301.065888,125,1021.150084
1346.630874,500,1027.038154
1347.094695,500,1032.864203
360.691189,133,1034.419631
367.772156,136,1036.027439
1652.613736,500,1041.875146
364.691588,133,1043.43128
345.060564,132,1045.031563
408.544851,151,1046.816678
332.704793,135,1048.405906
1537.843704,500,1054.267886
671.977851,232,1056.991117
1076.364887,319,1060.802985
338.910376,131,1062.335267
346.636871,128,1063.844069
1388.647218,500,1069.71729
1531.916582,466,1075.235285
783.671419,264,1078.32932
390.435056,147,1080.04723
291.603932,126,1081.52769
1409.448856,500,1087.406767
444.614902,157,1089.244225
1575.300213,500,1095.162568
1444.682235,500,1101.035089
1066.175647,341,1105.027171
565.671744,186,1107.262089
280.71219,125,1108.727649
273.992077,121,1110.163954
306.495295,129,1111.700404
1405.284746,500,1117.624061
1437.357288,500,1123.493989
1271.856269,367,1127.810859
352.648605,137,1129.427193
1449.050388,500,1135.353954
1696.269412,487,1141.059677
378.940793,151,1142.850258
1333.441887,500,1148.700907
455.930839,173,1150.782811
295.442097,121,1152.197237
1432.589913,500,1158.345021
549.843529,182,1160.500803
616.198663,199,1162.908834
682.934502,239,1165.735786
1472.669748,500,1171.630265
311.071275,128,1173.146993
362.638146,134,1174.725031
298.417959,127,1176.266085
1098.404753,389,1180.870067
328.135839,128,1182.374747
1530.999646,500,1188.29444
356.381175,144,1189.991322
705.043046,218,1192.629017
294.143208,122,1194.05383
313.40862,128,1195.563391
1651.179985,500,1201.472008
307.158347,125,1202.965762
258.716797,119,1204.369424
