#{"t_start": 1767377047.197074, "env_id": "CustomHopper-source-v0"}
r,l,t
1254.238162,500,484.95158
1070.221118,280,486.673552
682.637284,194,487.872855
419.401911,140,488.726171
555.175485,190,489.894863
354.810647,130,490.696221
1549.800877,500,493.768443
779.546064,232,495.195204
486.542943,156,496.144305
607.956133,193,497.325146
843.879899,237,498.775669
338.562948,123,499.534499
672.92146,226,500.913248
749.563569,202,502.182906
905.02952,234,503.614293
738.423162,205,504.881478
687.575694,190,506.045795
511.721286,159,507.052715
430.906167,144,507.9396
382.617126,133,508.758233
1841.024319,500,511.929559
1195.650327,500,515.034208
691.850926,196,516.242432
670.929451,213,517.562183
756.106538,232,518.998444
645.294206,187,520.138494
1831.595295,500,523.243873
599.919423,172,524.294911
771.435988,212,525.600226
720.921315,229,527.012892
1050.313252,278,528.717344
697.398071,197,529.933823
525.114226,159,530.905237
1520.449924,500,534.008036
923.022323,314,535.935519
1124.438402,338,538.027674
1825.582688,500,541.084887
627.451702,180,542.190798
1467.211993,500,545.242904
831.19824,231,546.662503
648.883731,193,547.843816
660.965769,213,549.157722
703.253013,205,550.418316
493.564198,155,551.367047
527.064047,169,552.39613
407.433516,141,553.287932
1969.50577,500,556.406312
525.982966,162,557.42199
693.560468,193,558.596185
403.836241,138,559.450706
500.367136,159,560.427103
1721.773067,498,563.662194
486.689768,155,564.91701
550.290553,189,566.120161
836.52518,258,567.843157
592.095608,178,568.942045
557.938086,165,569.970709
551.322586,183,571.100118
642.96368,187,572.280908
1368.974052,500,575.352008
971.312705,266,577.007035
1369.542654,500,580.104713
1011.203741,296,581.936487
740.424763,215,583.253821
533.011896,165,584.264678
878.89524,253,585.830371
420.848096,142,586.736793
792.289192,249,588.271206
553.844276,165,589.321487
673.830493,218,590.662138
604.219448,189,591.832067
554.595232,168,592.894168
403.006277,139,593.755988
1066.866463,276,595.452494
695.18714,206,596.707965
1153.106369,326,598.719852
682.962057,201,599.969893
1665.796401,500,603.043835
1471.149962,500,606.167269
784.42079,227,607.575316
503.031618,172,608.644202
481.546807,157,609.608558
1429.360443,500,612.699986
667.76974,199,613.918669
579.914354,170,614.970944
687.856492,202,616.201235
1582.054375,500,619.273791
1922.23747,500,622.385473
427.884457,142,623.270976
1321.751999,342,625.391807
617.021533,182,626.508719
643.360494,176,627.627239
421.766648,142,628.502259
518.699164,171,629.566654
1919.577091,456,632.362638
1116.853697,265,633.990234
463.349013,151,634.911307
690.277166,209,636.312703
597.259711,182,637.426364
531.348989,167,638.486718
1299.385543,500,641.56695
741.14276,199,642.803183
742.923814,202,644.041785
527.946641,167,645.066037
633.231519,188,646.221401
456.62963,164,647.235002
446.315495,146,648.130581
471.733544,159,649.121942
750.3297,206,650.401982
1201.507366,403,652.968481
1059.010952,268,654.617841
614.981108,199,655.870369
419.593616,140,656.728972
1045.218368,267,658.36855
589.489813,171,659.424845
781.428598,221,660.88131
594.631847,173,661.955667
1523.413534,500,665.02665
589.986553,192,666.212429
396.2824,143,667.088408
600.479691,189,668.252046
322.009883,119,668.977776
1471.851836,500,672.07287
1303.422128,415,674.669134
360.618756,129,675.452432
648.46717,196,676.653673
355.791925,128,677.433652
1476.087884,500,680.857409
679.124787,190,682.051118
515.798443,160,683.07556
404.662969,139,683.938699
696.949969,211,685.250178
408.808162,143,686.127477
579.647549,185,687.297454
942.666578,258,688.911069
554.186849,182,690.021993
684.399897,194,691.218151
831.29147,215,692.543699
1631.718943,447,695.343291
1088.907316,342,697.484889
617.363688,192,698.667233
1077.371054,322,700.801375
660.259164,190,701.980335
709.611205,185,703.129136
871.678542,261,704.737813
608.180446,192,705.923306
1612.73259,500,709.01522
1247.333435,500,712.12171
837.94482,246,713.673315
793.371128,208,714.961084
1066.115824,272,716.640496
1412.287079,500,719.967456
803.035397,216,721.89406
672.501429,197,723.458869
897.520394,246,725.206378
1125.284146,301,727.223131
407.774469,143,728.162572
1753.942464,424,731.272697
492.205529,159,732.377535
609.552572,186,733.624707
529.513688,164,734.833609
1053.636173,351,737.159461
924.937163,246,738.783821
544.333968,165,739.977763
658.553112,212,741.504438
1080.076173,309,743.748657
387.685937,135,744.95689
1730.484039,500,748.36815
421.772922,145,749.412205
659.571119,183,750.641991
852.443996,262,752.370404
1023.167932,304,754.435733
1286.627292,500,757.867116
961.238283,265,759.769634
718.056628,216,761.203316
798.476071,247,762.941671
615.541405,175,764.161308
1293.034717,403,766.833749
1488.778372,380,769.360815
1919.130364,500,772.947225
957.289647,283,774.890038
377.518812,134,775.802198
1146.335576,500,779.158186
898.474274,279,781.095643
573.567998,172,782.254536
847.702105,271,784.215711
1330.375282,365,786.782401
498.090584,160,787.94666
603.435845,175,789.190724
590.476744,188,790.438223
732.046512,199,791.84384
1197.805114,400,794.888438
624.510317,190,796.344492
706.671347,217,798.145539
558.141982,185,799.317336
970.251754,280,801.198322
793.166963,261,802.896508
506.408991,157,804.06586
689.966818,206,805.406869
420.722339,143,806.326234
1405.258776,456,809.269397
529.16641,178,810.374907
696.121407,196,811.751643
827.844116,241,813.250918
636.059582,191,814.441134
791.163748,236,815.898874
1284.25525,500,819.096134
655.261812,192,820.279558
428.742947,148,821.207635
1053.03959,271,822.882848
1520.882581,474,825.831402
600.092856,182,827.013875
529.754893,169,828.054908
1950.017197,500,831.145629
639.881315,205,832.409878
1369.564418,500,835.590555
530.114797,165,836.654192
402.841719,140,837.544612
899.636991,263,839.170524
793.593163,266,840.867564
608.26292,185,842.022136
1482.405215,500,845.099026
1113.946454,354,847.283083
523.151732,166,848.310317
995.882282,289,850.10026
555.024188,164,851.149301
727.993776,208,852.47515
967.165807,247,854.049874
16.945448,18,854.164017
877.348243,264,855.84154
718.437963,230,857.393435
1585.673441,500,860.653109
926.522873,274,862.529334
21.464996,20,862.675047
484.90225,161,863.777798
878.961784,263,865.496235
663.228231,202,866.77688
375.075551,132,867.6948
970.427727,276,869.436892
1099.650692,301,871.362386
1130.894533,345,873.533155
1131.475416,315,875.639001
1236.20798,313,877.958441
647.53802,216,879.928144
1817.723435,500,883.466841
1434.62582,500,887.533816
664.375347,193,888.817385
1413.400495,414,891.59967
1040.030919,289,893.521189
631.149197,191,894.836918
942.977031,270,896.57743
841.048709,278,898.66942
656.273973,217,900.077583
1498.729607,500,903.451239
898.747211,266,905.841054
1075.343404,333,908.373285
1427.368709,500,912.035542
426.372804,150,913.235114
532.55188,170,914.755444
1233.224115,400,917.466414
380.370142,138,918.330823
1119.380339,304,920.216689
2003.07818,500,923.417092
1307.690291,500,926.508365
560.734632,189,927.729083
1061.598817,500,930.952098
1172.971621,383,933.372638
600.072971,184,934.507939
1207.819899,500,937.602443
578.60754,191,938.775978
556.785238,187,939.932907
914.963646,280,941.677041
1165.101841,339,943.817282
1047.178317,291,945.604572
473.620044,157,946.652334
1484.346367,500,949.885678
923.671539,260,951.556125
787.226618,230,953.044405
1037.423098,324,955.059787
1365.004683,449,957.83612
923.228524,264,959.466003
595.825646,192,960.645896
782.071395,265,962.336648
1334.528342,500,965.442641
1437.672405,401,967.913073
691.8937,216,969.298642
952.861871,328,971.319324
