#{"t_start": 1769532944.2972438, "env_id": "CustomHopper-source-v0"}
r,l,t
43.224184,43,553.854171
125.003068,77,554.73097
41.799869,42,555.210946
56.46259,47,555.746707
118.360438,64,556.469335
44.196152,43,556.95846
45.87551,43,557.444322
43.244948,42,557.917431
44.613237,42,558.394446
51.971794,44,558.896222
49.983119,44,559.394387
43.616685,42,559.865011
42.30755,42,560.341388
369.07954,166,562.21726
48.082688,45,562.725133
42.068048,43,563.219793
278.718134,160,565.067148
201.815111,97,566.15889
294.382784,153,567.889796
43.568641,42,568.360595
332.953536,171,570.291955
43.659933,43,570.77726
52.054259,48,571.316404
587.215282,500,577.421849
44.757993,42,577.906417
186.411672,75,578.752664
46.009514,42,579.229145
45.530044,44,579.722404
585.235601,500,585.389607
135.101775,82,586.367506
43.183626,42,586.841128
42.394582,41,587.305961
48.48128,45,587.810887
369.105856,165,589.674408
41.65338,42,590.151752
264.675219,129,591.607171
279.622416,159,593.40217
42.895711,42,593.875621
43.824004,43,594.364702
189.311958,97,595.468348
40.843027,42,595.941675
249.013942,133,597.446235
426.096271,265,600.453937
41.934086,42,600.930214
43.706119,43,601.415131
41.847564,42,601.889817
586.989368,500,607.550143
41.123494,44,608.046744
430.466863,242,610.771028
92.250337,59,611.441172
43.738178,45,611.948636
487.973146,355,615.963495
40.988015,42,616.440599
234.420621,129,617.899804
234.352656,127,619.327081
46.303751,42,619.806839
43.501581,42,620.27978
52.215953,48,620.820996
49.887936,47,621.349896
584.392417,500,627.044476
393.477207,204,629.347663
212.124103,116,630.661399
398.726665,215,633.129724
46.163704,45,633.632574
209.581791,102,634.780983
49.388247,44,635.276646
46.637828,43,635.768584
239.779103,126,637.213367
46.050194,44,637.713015
43.881119,43,638.210756
47.333913,51,638.78652
45.296,43,639.274702
175.655956,96,640.360254
43.291536,42,640.83887
49.491859,46,641.357317
232.326162,123,642.748751
587.260044,500,648.435309
41.294429,42,648.909361
41.006232,42,649.383457
49.496216,46,649.905087
40.60695,42,650.386397
352.236385,155,652.139673
41.632999,43,652.628695
43.401413,42,653.09555
41.616401,42,653.573626
253.583906,131,655.052178
96.131372,65,655.784109
41.99478,42,656.263853
232.628649,120,657.622514
551.729363,361,661.69754
163.756956,85,662.660054
43.063459,43,663.147334
42.615463,42,663.62217
457.045699,325,667.300564
163.613949,89,668.308549
43.487129,42,668.779034
45.28154,43,669.263673
43.6038,43,669.759147
208.535882,117,671.075252
584.987542,500,676.731986
359.872278,182,678.789571
268.475266,139,680.359352
141.658767,80,681.268391
202.069784,106,682.46387
43.722084,43,682.944628
46.282761,44,683.444795
46.049349,45,683.956834
44.449305,43,684.443161
44.57313,42,684.912232
55.376668,49,685.466712
53.149001,47,685.997523
202.554697,110,687.238943
255.963798,134,688.743366
212.243967,106,689.933015
45.722216,42,690.413122
46.4663,42,690.887086
212.892267,114,692.164739
51.05411,46,692.686073
130.887007,81,693.599797
246.789122,132,695.090429
314.293599,167,697.037119
41.696482,42,697.514256
41.588916,42,697.992754
413.970742,237,700.665262
42.977773,44,701.159624
265.926443,122,702.527503
42.95102,43,703.010682
51.47849,50,703.576027
270.575243,138,705.1305
44.93838,44,705.623291
42.478704,42,706.093702
46.102144,44,706.593401
46.431517,45,707.101158
42.15484,42,707.576566
328.532267,180,709.601078
204.625606,104,710.770276
251.771388,135,712.297967
197.721409,106,713.491728
588.002626,500,719.136358
337.224898,144,720.75831
199.227556,93,721.807403
57.117966,49,722.358495
42.769171,42,722.830468
591.148465,500,728.466089
39.904578,41,728.925956
45.004671,43,729.410343
46.070761,42,729.901046
166.003989,79,730.795085
46.616537,42,731.26725
50.99504,43,731.75522
62.232411,50,732.311604
60.899069,51,732.89633
45.114686,43,733.378743
46.816631,43,733.862132
115.88097,72,734.680296
46.284488,43,735.167498
47.644302,43,735.651624
209.379248,109,736.879855
219.436157,107,738.083827
204.601576,100,739.212773
385.619696,218,741.664442
56.115294,53,742.257757
404.682977,236,744.90404
141.681174,71,745.703605
40.252327,43,746.182412
52.051183,46,746.703898
52.593461,47,747.231888
41.310958,44,747.730562
204.011901,104,748.896101
235.339552,121,750.265578
42.811861,44,750.763506
50.17684,46,751.277087
586.126035,500,756.976754
206.334788,108,758.208746
73.871682,60,758.884702
41.966471,42,759.359481
46.799228,43,759.84575
229.938195,139,761.411942
121.315496,67,762.165819
48.760062,45,762.678099
42.684884,43,763.160438
45.110933,43,763.643987
586.280576,500,769.288732
42.711488,42,769.763707
43.520186,42,770.232811
69.003657,53,770.838015
51.026857,48,771.375483
43.359176,42,771.844528
53.41387,48,772.383837
44.494701,42,772.85608
186.709485,84,773.803793
45.229979,43,774.290431
44.40417,42,774.771743
71.15549,58,775.43298
43.34612,42,775.903157
224.379045,110,777.452748
41.794912,42,778.003594
41.502507,42,778.565867
41.718048,41,779.042319
215.254527,117,780.810342
45.885341,44,781.353299
